145,2690,01-2015,"4,890.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
146,2703,01-2015,"6,140.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
147,2705,01-2015,"5,250.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
148,2710,01-2015,"6,750.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
149,2733,01-2015,"8,000.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
150,2743,01-2015,"2,820.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
151,2847,01-2015,"3,550.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
152,2900,01-2015,"2,410.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
153,2926,01-2015,"2,080.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
154,3116,01-2015,"3,350.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
155,3126,01-2015,"3,240.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
156,3149,01-2015,"2,130.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
157,3151,01-2015,"1,750.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
158,3183,01-2015,"9,910.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
159,3258,01-2015,"1,780.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
160,3259,01-2015,"4,450.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
161,3276,01-2015,"4,250.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
162,3278,01-2015,"2,370.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
163,3432,01-2015,"1,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
164,3491,01-2015,"3,210.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
165,3538,01-2015,"1,230.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
166,3614,01-2015,"2,050.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
167,3616,01-2015,"2,050.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
168,3619,01-2015,"2,050.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
169,3621,01-2015,"2,050.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
170,3631,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
171,1546,01-2015,"14,028.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0000-00-00 00:00:00,0000-00-00 00:00:00
172,1573,01-2015,"6,110.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0000-00-00 00:00:00,0000-00-00 00:00:00
173,1644,01-2015,"6,320.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0000-00-00 00:00:00,0000-00-00 00:00:00
174,1734,01-2015,"12,070.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0000-00-00 00:00:00,0000-00-00 00:00:00
175,1762,01-2015,"9,359.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0000-00-00 00:00:00,0000-00-00 00:00:00
