73,2773,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","2,635.00",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
74,2775,1,"3,000.00",24,6, -   ,15, -   ,"3,360.00","3,267.92",92.08,1,0000-00-00 00:00:00,0000-00-00 00:00:00
75,2778,1,"3,000.00",24,6, -   ,15, -   ,"3,360.00","2,100.00",140,1,0000-00-00 00:00:00,0000-00-00 00:00:00
76,2808,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","3,612.92",78.54,1,0000-00-00 00:00:00,0000-00-00 00:00:00
77,2812,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","3,455.84",78.54,1,0000-00-00 00:00:00,0000-00-00 00:00:00
78,2813,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","2,092.50",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
79,2817,1,"3,000.00",24,6, -   ,15, -   ,"3,360.00","2,981.00",143,1,0000-00-00 00:00:00,0000-00-00 00:00:00
80,2832,1,"3,000.00",36,6, -   ,15, -   ,"3,540.00","3,040.00",100,1,0000-00-00 00:00:00,0000-00-00 00:00:00
81,2849,1,"3,000.00",36,6, -   ,15, -   ,"3,360.00","2,405.00",180,1,0000-00-00 00:00:00,0000-00-00 00:00:00
82,2853,1,"3,200.00",48,6, -   ,16, -   ,"3,968.00","2,810.62",82.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
83,2854,1,"3,200.00",24,6, -   ,16, -   ,"3,584.00","2,090.79",149.32,1,0000-00-00 00:00:00,0000-00-00 00:00:00
84,2860,1,"3,300.00",48,6, -   ,16.5, -   ,"4,092.00","3,239.50",85.25,1,0000-00-00 00:00:00,0000-00-00 00:00:00
85,2863,1,"3,300.00",36,6, -   ,16.5, -   ,"3,894.00","3,396.20",109.56,1,0000-00-00 00:00:00,0000-00-00 00:00:00
86,2864,1,"3,400.00",48,6, -   ,17.5, -   ,"4,216.00","4,216.00",62.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
87,2865,1,"3,500.00",60,6, -   ,17.5, -   ,"4,550.00","4,216.65",76.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
88,2870,1,"3,500.00",48,6, -   ,17.5, -   ,"4,340.00","3,841.24",91.46,1,0000-00-00 00:00:00,0000-00-00 00:00:00
89,2877,1,"3,500.00",36,6, -   ,17.5, -   ,"4,130.00","1,950.32",114.72,1,0000-00-00 00:00:00,0000-00-00 00:00:00
90,2878,1,"3,500.00",48,6, -   ,17.5, -   ,"4,340.00","3,435.80",90.42,1,0000-00-00 00:00:00,0000-00-00 00:00:00
91,2879,1,"3,500.00",48,6, -   ,17.5, -   ,"4,340.00","3,815.80",90.42,1,0000-00-00 00:00:00,0000-00-00 00:00:00
92,2896,1,"3,500.00",60,6,50,17.5, -   ,"4,550.00","4,523.33",26.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
