914,2175,5, 143.33 ,,, -   , 10.00 ,,, 574.37 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
915,2408,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
916,2460,5, 143.33 ,,, -   , 10.00 ,,, 649.42 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
917,2742,5, 143.33 ,,, -   , 10.00 ,,, 143.38 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
918,2763,5, 143.33 ,,, -   , 10.00 ,,, 348.42 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
919,2778,5, 143.33 ,,, -   , 10.00 ,,, 286.71 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
920,2920,5, 143.33 ,,, -   , 10.00 ,,, 860.03 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
921,2987,5, 143.33 ,,, -   , 10.00 ,,, 143.38 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
922,3068,5, 143.33 ,,, -   , 10.00 ,,," 1,003.41 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
923,3133,5, 143.33 ,,, -   , 10.00 ,,, 143.38 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
924,3164,5, 143.33 ,,, -   , 10.00 ,,, 0.05 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
925,3241,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
926,3308,5, 143.33 ,,, -   , 10.00 ,,, 143.38 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
927,3487,5, 143.33 ,,, -   , 10.00 ,,, 286.71 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
928,1693,5, 143.33 ,,, -   , 10.00 ,,, 573.47 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
929,1760,5, 143.33 ,,, -   , 10.00 ,,, 825.40 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
930,2465,5, 143.33 ,,, -   , 10.00 ,,, 584.30 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
931,2603,5, 143.33 ,,, -   , 10.00 ,,, 286.71 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
932,2612,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
933,2779,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
934,2944,5, 143.33 ,,, -   , 10.00 ,,, 860.03 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
935,2966,5, 143.33 ,,, -   , 10.00 ,,, 0.05 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
936,3014,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
937,3024,5, 143.33 ,,, -   , 10.00 ,,, 0.05 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
938,3100,5, 143.33 ,,, -   , 10.00 ,,," 1,290.07 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
939,3409,5, 143.33 ,,, -   , 10.00 ,,, 430.04 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
940,S791,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
941,Y770,5, 144.00 ,,, -   , 10.00 ,,, -   ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
942,F924,5, 144.00 ,,, -   , 10.00 ,,, 854.00 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
943,F926,5, 144.00 ,,, -   , 10.00 ,,, 360.00 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
944,2876,5, 146.67 ,,, -   , 10.00 ,,," 1,613.32 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
945,1631,5, 146.67 ,,, -   , 10.00 ,,," 1,173.31 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
946,1863,5, 146.67 ,,, -   , 10.00 ,,," 1,759.99 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
947,3089,5, 146.67 ,,, -   , 10.00 ,,," 1,613.32 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
948,2149,5, 146.67 ,,, -   , 10.00 ,,," 1,173.31 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
949,2242,5, 146.67 ,,, -   , 10.00 ,,," 1,319.98 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
950,1672,5, 146.67 ,,, -   , 10.00 ,,," 1,663.32 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
951,1966,5, 146.67 ,,, -   , 10.00 ,,," 1,759.99 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
952,3452,5, 146.67 ,,, -   , 10.00 ,,," 1,906.66 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
953,3507,5, 146.67 ,,, -   , 10.00 ,,," 1,906.66 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
954,1973,5, 146.67 ,,, -   , 10.00 ,,," 1,319.98 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
955,2214,5, 146.67 ,,, -   , 10.00 ,,," 1,240.01 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
956,2381,5, 146.67 ,,, -   , 10.00 ,,," 1,173.31 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
957,2600,5, 146.67 ,,, -   , 10.00 ,,," 1,623.34 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
958,2917,5, 146.67 ,,, -   , 10.00 ,,," 1,849.99 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
959,2665,5, 180.83 ,,, -   , 10.00 ,,," 1,085.02 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
960,1983,5, 180.83 ,,, -   , 10.00 ,,," 1,808.34 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
961,2466,5, 180.83 ,,, -   , 10.00 ,,," 1,627.51 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
962,2856,5, 180.83 ,,, -   , 10.00 ,,," 1,808.34 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
963,2602,5, 181.56 ,,, -   , 10.00 ,,, 544.65 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
964,3317,5," 2,150.00 ",,, -   , -   ,,, -   ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
